movieId,title,genres,imdbId,tmdbId,overview,tagline,runtime,tmdb_rating
75341,Remember Me (2010),Drama|Romance,1403981,23169.0,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",Live in the moments.,113.0,7.109
75389,"Burrowers, The (2008)",Horror|Thriller|Western,445939,15846.0,"It is 1879 in the Dakota Territories, a band of men who set out to find and recover a family of settlers that has mysteriously vanished from their home. Expecting the offenders to be a band of fierce natives, but they soon discover that the real enemy stalks them from below.",Evil will surface.,96.0,5.859
75395,Frozen (2010),Drama|Horror|Thriller,1323045,44363.0,"When three skiers find themselves stranded on a chair lift at a New England ski resort that has closed for the next week, they are forced to make life or death choices that prove to be more perilous than staying put and freezing to death.",No one knows you're up there.,94.0,6.0
75416,Generation X (1996),Action|Adventure|Sci-Fi,116401,26623.0,A group of young mutants--humans with a genetic variation that gives them superpowers and makes them feared by the population at large--begin training at a school for heroes. Their studies are interrupted when they must rescue one of their number from a mad scientist who can enter others' dreams.,Welcome to the future,87.0,4.024
75446,Little Ashes (2008),Drama,1104083,31299.0,"About the young life and loves of artist Salvador Dalí, filmmaker Luis Buñuel and writer Federico García Lorca.","Two lovers risking it all. One story, untold until now.",112.0,5.853
75803,Our Family Wedding (2010),Comedy,1305583,34563.0,"The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud.",To have and to hold... 'Til dads do us part.,103.0,5.616
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,1038919,27573.0,"Milo Boyd, a down-on-his-luck bounty hunter, thinks he's seeing an upswing in fortune when he gets a call to bring in his bail-jumping ex-wife, a reporter named Nicole. Milo considers the job an easy payday, but Nicole quickly escapes to chase a lead on a murder case. The former spouses play an escalating game of one-upmanship, until they suddenly find themselves on the run for their lives.","It's a Job. It Isn't Personal. Well, Maybe a Little...",110.0,5.9
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,1151359,12834.0,"An Ivy League professor returns home, where his pot-growing twin brother has concocted a plan to take down a local drug lord.","Drugs, Murder, and Brotherly Love.",104.0,6.01
75816,Women in Trouble (2009),Comedy,1247704,31723.0,"A serpentine day in the life of ten seemingly disparate women: a porn star, a flight attendant, a psychiatrist, a masseuse, a bartender, a pair of call girls, etc. All of them with one crucial thing in common. Trouble.","High Hopes, High Anxiety, High Heels.",92.0,5.073
75947,Mondo Cane (1962),Documentary,57318,32688.0,"A documentary consisting of a series of travelogue vignettes providing glimpses into cultural practices throughout the world intended to shock or surprise, including an insect banquet and a memorable look at a practicing South Pacific cargo cult.",It enters a hundred incredible worlds where the camera has never gone before!,105.0,6.346
75985,Repo Men (2010),Action|Sci-Fi|Thriller,1053424,31867.0,"In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.",Consider them your final notice.,111.0,6.333
76030,Case 39 (2009),Horror|Thriller,795351,28355.0,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.",Some cases should  never be opened.,109.0,6.322
76054,Oceans (Océans) (2009),Documentary|Drama,765128,36970.0,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.",Explore the depths of our planet's oceans.  Experience the stories that connect their world to ours.,84.0,7.423
76060,"Slammin' Salmon, The (2009)",Comedy,1135525,34423.0,"The brutal former heavyweight boxing champion Cleon ""Slammin'"" Salmon (Duncan), now owner of a Miami restaurant, institutes a competition to see which waiter can earn the most money in one night: the winner stands to gain $10,000, while the loser will endure a beating at the hands of the champ.","Bring a bib, it's gonna get messy.",90.0,5.835
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1231587,23048.0,"Four pals are stuck in a rut in adulthood: Adam has just been dumped, Lou is a hopeless party animal, Nick is a henpecked husband, and Jacob does nothing but play video games in his basement. But they get a chance to brighten their future by changing their past after a night of heavy drinking in a ski-resort hot tub results in their waking up in 1986.",Forget the present. Change the future. Kick some past.,101.0,6.042
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,1216496,30018.0,"A mother lives quietly with her son. One day, a girl is brutally killed, and the boy is charged with the murder. Now, it's his mother's mission to prove him innocent.",She'll stop at nothing.,129.0,7.706
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,892769,10191.0,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",One adventure will change two worlds.,98.0,7.852
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,1181927,21467.0,"Set in a sleepy Austrian mountain village, ex-detective Simon Brenner has grown weary of his job repossessing cars and embarks on an extended getaway to the countryside. But before long he becomes embroiled in the convoluted world of the locals of a supposedly quiet town.",,117.0,7.319
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,1149361,27936.0,"While standing in the doorway of the video shop where he works, Bazil is inadvertently shot in the head. Now homeless and jobless, he is taken in by a troupe of misfits who live in a giant mound of trash. There Bazil begins his quest for revenge against the people who produced the gun that shot him.",Non Stop Madness.,104.0,6.617
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,800320,18823.0,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",The clash begins.,106.0,5.917
76251,Kick-Ass (2010),Action|Comedy,1250777,23483.0,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",Shut up. Kick-ass.,118.0,7.1
76293,Date Night (2010),Action|Comedy|Romance,1279935,35056.0,"Phil and Claire Foster fear that their mild-mannered relationship may be falling into a stale rut. During their weekly date night, their dinner reservation leads to their being mistaken for a couple of thieves—and now a number of unsavoury characters want Phil and Claire killed.",One ordinary couple. One little white lie.,88.0,6.106
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,401398,13417.0,"Kronk, now chef and Head Delivery Boy of Mudka's Meat Hut, is fretting over the upcoming visit of his father. Kronk's father always disapproved of young Kronk's culinary interests and wished that Kronk instead would settle down with a wife and a large house on a hill.",The groove is on the move.,75.0,6.4
